Theta_Actual,Phi_Actual,Theta_Pred,Phi_Pred
10,-15,1.74358704083492,-3.40218250078364
10,-10,0.760007978141184,-10.2478990175245
10,15,2.45911651679615,13.3093919314679
15,-75,2.89256193853991,-7.67920196808769
15,-65,-2.00777466008012,0.864845581796679
15,-45,0.58187780823312,-12.3774898789583
15,-20,0.118101524600716,7.37212924057821
15,10,2.87193163630327,9.45394742009207
15,90,1.9997004625907,-4.40094103374326
20,-85,-7.80557277894552,24.2295580664613
20,-5,-1.12813903648203,7.59949613253575
20,45,-4.16926399392537,6.37667350114972
20,65,0.369283692976143,15.4185441081747
25,-80,-3.11539246234386,27.4126311531925
25,-35,-0.948976388458728,-18.1857282639605
25,-25,-10.2770092887013,31.4184892696935
25,5,-0.0466889467909724,25.9694012386368
25,20,-6.06508217002109,23.7459161603957
25,35,15.1493728657678,-16.3611388796277
25,55,2.65087500261389,3.54611173678693
25,80,-38.6608623579625,27.6873250141385
30,-70,12.9479613660377,-3.75253568905572
30,-65,-13.5778929115062,-1.83778134732323
30,-45,21.7980542036394,4.72666383889355
30,-40,-6.5269121468095,1.66321230645526
30,-15,10.6028148708715,16.9447153782934
30,-10,42.8320070890346,12.9209912927409
30,25,21.0837434542916,-11.7378663608299
30,35,-0.0743993483088987,-34.5364076018665
30,45,1.64665992682003,-31.6251500206765
30,90,-21.990483675035,-27.228701236055
35,-70,-35.1330392497341,4.88278206941524
35,25,10.3291308992819,-1.4141802795782
35,50,-30.0172876186737,35.7751330814711
35,55,9.81519099462112,-23.1093879007589
35,70,24.506870089761,-31.321723323831
40,-80,-9.98002801965109,-2.32066576268839
40,-30,-14.1251941255965,31.2015907881201
40,5,-11.5367171373516,-27.1864331618876
40,55,12.2248090561515,-12.8723273627737
45,-85,-20.0126924084176,-43.0357344935516
45,-80,-11.6476403527956,-4.7145237274833
45,-15,-4.85001186938917,3.50868777135013
45,40,-10.9701140345788,19.1507860531462
45,50,40.9253475195487,69.2128980719897
45,80,-8.59300212804341,-4.51069179587539
45,85,13.6113343988718,-20.0557505880976
50,-90,2.50932935756451,-35.0395647936683
50,-65,-3.98540776735971,17.0695680324272
50,-40,41.1096506797194,-17.8521531587202
50,-30,-40.7391024134582,-37.2017880663091
50,15,3.24686223279574,30.8518199768698
50,30,-2.71242648829868,-5.74965667717977
50,45,-22.430903876941,-15.3438121035705
50,65,-15.1866189142929,-3.90600552709422
50,90,-5.84129198895232,-9.87198548562329
55,-75,-17.2806204276464,16.7940435160984
55,70,21.2759380318296,35.2589022070889
60,-55,-81.3655651608311,-3.14100264336612
60,-50,-40.307415195774,-20.3331674835309
60,-45,32.9992530535488,13.6121715768086
60,-30,-38.6024087715106,-28.100271688249
60,-10,-0.669975465655035,4.22619949427687
60,15,-2.45054703336204,36.303259981917
60,35,-49.8036363691972,-4.39406545438195
60,70,35.4582238182589,-18.891349129072
60,80,-1.6309148079529,20.0732354944862
60,85,-1.79762030806701,28.9886544104754
65,-45,41.6749283913596,9.57965928631668
65,-5,-12.2510219089202,38.4227856979792
65,40,3.58380425193767,5.5212905737254
65,45,1.64211077210603,14.4883598277186
65,60,7.52418737510871,18.3914665911834
65,90,-7.66634801906193,29.3624313588503
70,-75,8.72312047460172,2.9310584942615
70,-65,-33.3131257560326,-8.46901885913046
70,-55,4.39755316873069,53.2967220837715
70,-45,-21.2473259703877,-25.2492454076932
70,-40,13.3940527369904,-2.21197326725386
70,10,52.9744912687749,10.741444565011
70,55,-37.3172458743318,-17.1922456717365
70,65,6.27772958718137,2.57713743556871
70,75,-13.3115133683941,39.7920027922465
75,-90,38.5144469849093,-9.87917424251245
75,-50,16.9666166041252,-2.95755362301076
75,-45,44.3943787999614,-21.6777266805379
75,-40,5.84052013760208,-3.54080800608012
75,-30,16.8646336437817,10.4449682358312
75,85,19.2466901023198,20.4177701197688
80,-90,-25.0765511127892,-11.9457873577737
80,-70,-14.8988599335949,17.3599754431114
80,-5,25.8353764191708,-10.8058891714579
80,0,3.36655660955589,7.45735504817429
80,15,15.1889693129919,-23.4218293384961
80,50,62.9850942087679,-30.5657177142619
80,55,17.4705083739532,-22.3747077767583
85,-90,-16.5954482103497,9.48025232218389
85,-85,14.5937968402799,-27.0905406409263
85,-75,-7.26589414133992,20.0161564752438
85,-25,-21.972371222936,26.2739365783085
85,40,38.3926748573885,12.8500652119874
85,50,-67.0194491727999,14.1693863075666
85,80,-9.39885617874904,24.6518567678132
85,90,-2.79340369379139,8.50910207264348
90,-50,-43.5508896410245,-26.1269450607476
90,-20,9.50510997799756,53.5118982606495
90,5,-0.0412291039741199,9.55999345072918
90,80,-1.09901875586393,4.77178764799646
90,90,21.4421987039763,25.4414521439331
-90,-20,-50.8390259880499,-20.7437564982191
-90,20,13.2978854901047,-4.34858546023051
-90,35,16.6119535149798,11.7604157169691
-90,55,-13.0413257131574,47.9198967626885
-90,85,-14.1847189210562,65.2574199645994
-85,-90,4.87736527095767,-56.1769675349196
-85,-85,9.96789155570301,-14.1190143027261
-85,-35,-12.2463369493452,-1.73387382493529
-85,-10,-3.40562429599418,-51.0368334295983
-85,15,16.5732569700246,-19.6642572917292
-85,40,18.0743138606315,9.91469427237835
-85,45,17.3332514628053,-46.016865788026
-85,50,-10.9641517806899,-2.95275907543111
-85,80,0.0866509066283543,38.627327998761
-80,-70,1.68696790977036,5.13166037497106
-80,-30,28.6927645837745,-30.8975786421069
-80,-20,-32.4378891244738,45.3193463969486
-80,0,4.96453346378861,0.817371396550678
-80,15,-15.2875023312745,-56.2003092978297
-80,25,-0.327046358009534,-2.12727121085258
-80,60,77.5937782029471,49.0676144756632
-75,-85,-0.372640226745334,-25.2605165354284
-75,-80,-17.0609267256214,6.62021920454153
-75,-70,2.37633332464517,27.5514631780447
-70,-55,-14.8621187179719,-16.9957330648945
-70,-30,12.2440564233756,1.71942836457303
-70,-5,-5.54586229869359,-17.1474529959071
-70,10,12.2252019981421,6.76530961331651
-70,50,-13.425542110947,-0.515292311613276
-65,-80,0.670909192426795,-32.3756505592961
-65,-75,12.530680803922,-24.5072880592163
-65,-50,47.3198378851766,7.37280485822765
-65,-35,11.8653504272766,9.73181070807296
-65,-20,-9.92627298369893,28.3201137264019
-65,5,-1.76814433539609,16.5323889086443
-65,30,34.7457194596205,10.5484752354652
-65,40,0.62761350313089,4.04635691653874
-60,-70,-2.46309268430499,-8.01115565224424
-60,-55,-43.951550638049,-1.79047680386767
-60,-45,-50.4529328718394,21.2695139245409
-60,-40,-25.4776012442092,-13.0696572342041
-60,-30,6.20247603414273,5.81016676289185
-60,-5,-16.7062649531544,22.7653685804652
-60,0,-2.59662833479132,-4.61069084456809
-60,20,0.866668369235418,11.3486654404838
-60,40,13.4950379908112,-20.5250166040973
-60,75,0.100666288272386,15.9282118894294
-60,80,-4.82938730296372,15.8764062283566
-55,-70,-4.89220324110969,24.9016621158699
-55,-45,-36.1204006293623,46.265832574268
-55,-20,5.04934633327354,26.4621711926538
-55,10,-1.10834082271842,22.3879940626269
-55,60,8.45703659151152,0.726294545292548
-55,85,-4.58413827187646,14.4669874668524
-50,-90,1.14976016002231,-8.88839082228707
-50,-15,-3.04301159100787,9.9227362828302
-50,-5,-1.78074203619065,-17.1612093536792
-50,5,9.96694288711188,13.3468380885643
-50,30,1.16478926901777,-22.0456851472575
-50,40,-9.989511179122,-2.501208343349
-50,75,-3.37783933213904,16.1352087218068
-50,80,7.09127330648695,21.7063691608854
-45,-90,1.00006002072885,-15.2802598164828
-45,-70,2.87031143517325,12.0966630189721
-45,-5,4.24069060126367,-6.69517410728325
-45,70,2.33133303083475,1.32851525908385
-45,80,-1.47633110686713,6.24137390056106
-45,90,2.16676438466833,-9.8388671508009
-40,-65,10.1125179393415,-8.09797423462156
-40,25,-4.24466629761956,-6.78911457669397
-40,40,-30.4037960438417,-8.16114944870181
-40,60,-12.8530980214339,18.4227277051653
-40,80,-16.6360870035549,-23.041609772818
-35,-60,-25.5234854398728,19.345939815561
-35,-40,-26.6005451503793,-29.1051750336934
-35,-30,-49.8266052384472,42.3318071294934
-35,-25,0.555905883718446,8.87490322420105
-35,-20,-17.717818999148,-27.742106786652
-35,-5,2.44832944618528,17.9255293347725
-35,0,0.1726771620655,-18.4134421735976
-35,20,4.55432623830116,22.5892817165272
-35,30,34.5741004132529,-10.6167295820629
-35,70,-60.11122591877,11.5793961367955
-30,-90,18.1055462469145,10.3984458173621
-30,-35,-9.74880853513135,-2.93355201768379
-30,0,-9.13053637272495,-34.8969379356106
-30,5,1.96387688162836,8.46247617097783
-30,60,-5.25096507227903,-11.0446583460772
-30,65,-43.0112422854095,-4.1814652655643
-25,-85,-3.56216078224756,12.4023712623672
-25,-25,-8.88031918542264,8.73790397983752
-25,-10,7.82044409463647,-7.6024679750597
-25,40,-3.39066261096651,-17.1791642339051
-25,45,-6.6087037909937,-7.89778696679942
-25,70,-7.29773706903585,-18.535078270214
-25,85,11.8628131365432,40.0666080275343
-20,-85,-2.16563881727576,18.0935860299979
-20,-80,-0.446866875923321,30.4360995763002
-20,-65,1.24820562900301,-0.692286219040228
-20,-60,1.49314485500028,12.917920880456
-20,-55,-1.97432306091328,-2.99709046249669
-20,0,-1.23080000519552,0.60445365926719
-20,5,-1.70016738686676,1.6560864399457
-20,20,-1.07690487592959,1.13002777266443
-20,50,3.63212206687938,-23.8359551813937
-15,-65,-3.83796530735317,1.77354963839218
-15,-50,2.0325398845772,-4.50374988419696
-15,-10,0.83595960100269,2.74109523084036
-15,-5,-0.333130135959929,-0.698916462542215
-15,10,-3.60669425450752,9.01986720171706
-15,15,-0.142659436359212,-2.80207208240919
-15,35,1.93658785182797,1.91926064802819
-15,70,-2.17126313437661,6.05740471405357
-15,75,-3.12974377069438,22.3846859528572
-15,80,5.12821944679067,-9.84708625303977
-15,85,-0.564900418367934,2.07887596878288
-15,90,0.224141219453436,-2.10125611149186
-10,-70,0.925376470194137,-1.3235594495196
-10,-55,0.275862788513002,-2.59135253759221
-10,-50,0.824589560884355,-5.24856174631875
-10,-45,0.893190978181442,-11.5763377127787
-10,-35,2.69597853924358,-5.81815823733416
-10,10,3.64153405047358,-2.97315556732855
-10,30,-2.28235903292161,0.857731640456316
-10,65,-3.42262738690894,6.06860479807058
-10,80,1.07013416374068,4.83830071934385
-10,90,0.358080307666499,-6.62917665599204
-5,-80,0.456722652514117,-6.9486751259308
-5,-40,2.12836146179979,-8.15282168637834
-5,-20,4.57836005142802,-9.17455075803707
-5,20,-1.82505229511841,0.144886370441043
-5,30,-1.39982706740749,-2.42257030477144
-5,55,0.481410024773254,-3.44255990697643
-5,80,0.379868184685741,-6.6791242607547
0,-70,0.639307370221546,-12.4039489373271
0,-60,-1.61538037779697,-8.27950858744689
0,-50,0.843939334558075,-9.59964310222136
0,-35,1.15076890169964,-10.0966980068695
0,-30,-1.5854144603659,-6.8313211860805
0,55,-2.10032659900767,-6.21942789877093
5,-90,-0.22982492491186,-1.82365553496961
5,-75,-0.50896157288058,-4.75310711255588
5,-40,-0.214646037079705,-8.4980531223976
5,-35,-0.331062403532461,-4.6261408539556
5,-10,0.0450607183755096,-2.77979210268105
5,25,0.981999764160749,-2.9279884542838
5,35,1.35814351656609,1.50592343045261
5,45,-1.29603118974364,-7.70025918540113
5,50,-3.67864137145874,3.01691719889723
5,65,0.496159029261478,-6.24729102358664
5,85,2.40407220637276,-12.0010343036586
10,-85,-1.76774044465104,-8.75115458098524
10,45,-1.26062325275143,1.29779614495042
15,-75,0.398401184840274,-6.46311934796469
15,-70,-0.504689288470391,-8.69886179050978
15,-65,-0.601660645030223,3.73299450176131
15,-50,-1.67396891072569,-8.00164603558309
15,-30,1.52366131334174,2.20367741092561
15,-20,-3.67084993033386,-2.06939596232714
15,-15,7.36838312955904,-11.5720007173308
15,-5,2.53988403601506,4.43153354608975
15,10,-0.554132623078665,9.65481500320537
15,30,-0.595796048373115,-2.28107842737513
15,35,-0.131257294720445,7.79826816229369
15,50,0.06001639271962,-3.81986271060607
20,-85,3.15597029721903,5.10626781488918
20,-80,0.257644579241048,10.6922789838636
20,-75,0.641993919449047,0.282029826900313
20,-70,-2.77858147605558,2.74302690286959
20,-55,-2.29541620605049,-6.19261818386969
20,-35,-1.49548350112871,-2.86955423768474
20,-5,0.225422116791818,18.0493803857059
20,20,0.0941414990922866,11.8248286445909
20,25,-0.971311841243113,-7.98570670577357
20,60,5.40861322610239,-1.55865972480649
20,85,-5.81972995369664,16.9686915317776
20,90,3.48074370371778,21.6804984464961
25,-70,-3.79224123756215,25.3014881319428
25,-65,-2.37038110473856,11.9665299404082
25,-30,-11.2985938624135,11.6562725832425
25,-15,6.38372140564474,-7.87572439450802
25,20,-3.3725910097427,-28.2440770803049
25,30,2.96224469772816,1.9471095874122
25,45,2.14735745115081,-14.8280103458435
25,50,-4.49128193123045,-11.2480219534083
30,-65,18.0517566198815,23.682092001322
30,-55,-14.3810837828091,-23.8751676327494
30,-30,-2.53044158595142,9.63759786256137
30,-20,15.196462349463,9.89457760913728
30,-15,3.25674484761862,-41.1798174734817
30,5,-21.1601922095995,37.7230850941309
30,10,-10.4923744389086,8.90015658778195
30,25,23.3744381989004,-12.0899794029975
30,60,-8.04684350455214,-28.449222157953
30,80,30.2221376247944,9.18543884910201
30,85,-6.05923278152725,-15.3042467458925
35,-80,3.83304060956869,42.0152069823959
35,-75,20.3096584038092,-41.8807299317313
35,-60,6.5758346418102,-27.1050234197523
35,-45,17.4400965089372,-6.071845848095
35,-25,-42.6936517202527,-39.1762651127723
35,5,-3.62458630206454,-21.5853140129555
35,10,-8.93624763121873,-29.3962513796562
35,20,-4.09675593485248,-3.61702440368318
35,50,28.7704526903955,-33.4677386531183
35,60,-4.87329589450743,24.0209381731124
35,75,-8.36992066766756,-6.05218881228037
40,-70,0.441584113229309,43.0850684502877
40,-30,16.556305002178,-1.75202018324925
40,5,-5.9003933811656,-30.4067332367409
45,-90,1.85495121486544,-33.4849769587483
45,-75,-3.29178213408823,13.4962821206688
45,-10,1.68803159998563,7.68577790214722
45,50,53.0749507824146,44.8312544002294
45,75,-17.8918981977647,-8.70505125946718
50,-85,2.73361637995263,-19.8613491938849
50,-75,-2.61978002136322,-1.88297456558686
50,-50,47.3272668784654,38.4325751040993
50,-5,3.08500528121275,0.646153500070699
50,5,-3.16993801234749,8.21805867619422
50,15,-2.23445584964911,6.52063779917512
50,35,33.0148314859171,13.9955268450418
50,60,5.30484125259284,4.78899179031565
55,-65,-3.76475804191463,22.8217652536613
55,-60,-3.0814999981414,-31.7207436547834
55,-30,-24.5107379079259,-4.6588187519361
55,20,-2.90064157576795,0.568143124263237
55,30,-28.1405236473909,-34.7225656008698
60,-80,4.75222991940017,2.42133628418958
60,-35,-51.2114637909741,20.2160523853728
65,-80,-2.8759686413849,1.79435406767768
65,-70,-1.02284344377905,-11.9913126210288
65,-50,-18.1155350199863,22.3565206927766
65,-20,1.9785212152507,-10.9482159481161
65,0,-3.12536573242563,20.2692767127524
65,15,-11.2647205858083,-15.2434099167406
65,30,-13.1520639795245,-34.259384494804
65,75,-2.33901206219939,14.4349174304572
65,80,6.20243994005533,5.99657243849317
70,-65,-46.5644979286081,8.80999596894681
70,-50,21.5282561257791,-15.7230783813222
70,15,26.8554381565026,40.7693650224228
70,25,-31.5403433783924,7.60485471658787
70,65,25.4320997373557,-0.968116543890989
75,-10,-40.9319690701825,-12.028343263558
75,20,-15.240662528084,-15.4470661429502
75,60,6.80882165192401,-7.11211883136124
80,-90,19.1458421597818,25.1056777260851
80,-80,38.3301468485713,-11.8917631948897
80,-45,-12.7978390105454,-12.3777526441693
80,-5,-43.3039272340795,-34.4128939225136
80,50,-5.43035213325848,-25.6666529126415
80,75,4.91405084736444,-34.0756294302297
80,80,7.06943587858735,41.4948591534673
80,85,-24.9455296358379,-6.6690244584759
85,-70,-14.1033349065048,2.02607976483384
85,-15,-9.3198537659791,10.6717917353099
85,0,17.5602478934412,2.37616779140629
85,35,-42.1157639743589,-0.493215149492134
85,65,-2.80824108764241,0.926711971216257
90,-90,-31.6401790831812,-20.0854172514195
90,-65,11.7665984966536,17.5145460840598
90,-30,-12.4434038283615,-29.7745000799769
90,10,33.3542296539537,-2.73735300634057
90,60,8.63472820806084,-6.44673473165091
90,65,-8.20077736891174,2.41401327099789
