FFT_1,FFT_2,FFT_3,FFT_4,FFT_5,FFT_6,FFT_7,FFT_8,Theta,Phi
0.530081784009789,1,0.435112938335782,0.579794484219693,0,0.622042154093534,0.441578525457513,0.986152674799367,-60,-15
0.814077046952608,0.89743171216408,1,0.986557267692471,0,0.932698132272502,0.945033483518777,0.881830206038898,-60,-10
0.505189588010897,1,0.788170611317134,0.406234130207655,0,0.491656948868868,0.78698690524011,0.839680275543713,-60,-5
0.239584207416204,0.632216669317746,0.38870479093114,1,0.136181672048221,0.970056512249519,0,0.994655020264662,-60,0
0.164816543755747,0.556136167021751,1,0.186732458922055,0,0.334380505685218,0.899875520298762,0.703257674158535,-60,5
0.32519881556039,0.747659849179207,0.439062821940831,0,0.967530103909179,0.117611368171183,0.158497959367873,1,-60,10
0.264351110554614,0.348384727872082,0.530682404499733,0.70174173665971,0,0.861819471946739,0.839703663761431,1,-60,15
0,1,0.192663599674619,0.16396648660749,0.882539094136372,0.301292348324861,0.394631412205037,0.447348983512731,-60,20
0.339867972438517,0.628559582007598,0.293028269999171,0.0264734859304693,1,0,0.24226997711986,0.455115787607968,-60,25
0.470052668876795,0,0.915153559028561,0.421099026056171,0.116286489371149,0.33783995867035,1,0.19709110589386,-60,30
0.272181737639654,0.491196461415241,0.764218575823167,0,1,0.00149617876382659,0.766337035860234,0.501147346617001,-60,35
0,0.843392751211754,0.76917541183894,0.446606893557862,0.948693584269716,0.424465125344144,0.734922506227083,1,-60,40
0,1,0.84456778311019,0.604220828847666,0.576841544430973,0.678289949996553,0.813506935112514,0.474027146352451,-60,45
0,0.575473688323462,0.0767442346190029,0.785022211939641,1,0.766885526440843,0.102249878858119,0.484259886504096,-60,50
0.00297561883288008,1,0.320320679684065,0.882625558959845,0,0.881968190776936,0.318274244862897,0.98991414721786,-60,55
0.370352816806115,0.683656707016583,0.217937896345295,0.409259519604596,0,0.400085656393408,0.275051777440579,1,-60,60
0,0.401536575944084,0.31668623714607,0.319637811587366,1,0.24768036583333,0.214212106703892,0.102897591902139,-60,65
1,0.31594255316191,0.667772169665639,0,0.644125247398106,0.120232689661999,0.433665162516106,0.677935819931199,-60,70
0.0633490349181516,1,0.182008647281202,0.0487600560473834,0.360435708110586,0,3.60098369394531e-05,0.39354990125575,-60,75
0.193251490353017,0.853918311379503,1,0,0.0289134341865556,0.234177017082744,0.815069312882213,0.839929364746209,-60,80
0.266760097012678,0.835158920184858,0,0.808998489213279,0.530512627300197,1,0.171506839826837,0.346163535471565,-60,85
0.0336452347383484,0.663103707713629,0.384750248804118,0.25080364587438,0,0.15670947545733,0.483423992798483,1,-60,90
0.0654592424441459,0.772413593773666,0.530564709909589,0.463108523558209,0,0.372611535157799,0.575535920011075,1,-55,-90
0.302101186287355,1,0.315165910625642,0.0516851479222689,0,0.117621189731667,0.25951047659584,0.954970767627608,-55,-85
0.956249231676034,1,0.465534985249442,0,0.386838230262243,0.00164541059773399,0.468513403824023,0.995444276372976,-55,-80
0.913800561925282,0.508341497011467,0.573000904845135,0.745168657301131,0,0.894915597268725,0.684334980806325,1,-55,-75
0.373892070957666,1,0,0.503547527367948,0.935156803725387,0.396494467597934,0.168861267492149,0.824689444049744,-55,-70
0,0.749797989575574,0.148611039341606,0.036711295970433,0.0688770635698086,0.130348476166046,0.321054040843386,1,-55,-65
0.132764532685234,1,0.184726149379501,0.267411739920482,0.237908313724966,0.160409736294712,0,0.183156194283781,-55,-60
0.905546969861169,0.409891739245494,0.458688595804085,0.0279629222588041,1,0,0.455581149827088,0.326404782165155,-55,-55
0.0577399910431669,0.596765286311413,0.988639468280498,0.431584881353372,0,0.424041892091351,1,0.644934808434316,-55,-50
1,0.117771163826955,0.396059135917999,0.0210425145557757,0,0.0210425145557757,0.396059135917999,0.117771163826955,-55,-45
0.0839289406268721,0.842541667842751,0.0142483804727819,0.995150381519906,0.217454553736825,1,0,0.77243375809863,-55,-40
0.700415016188946,0.163402909983685,0.77966590562215,0.986758657305981,0,1,0.795672070759635,0.0617397795692777,-55,-35
0.291608028698171,0.460766584901247,0.88285538516438,0,0.713269393985116,0.0663594247990018,1,0.109494255981288,-55,-30
0.840179414288635,0.891814945156817,0.606342043282803,0.625965294714357,0,0.634686667472475,0.833877455495381,1,-55,-25
0.441631480401927,0.466678609270612,0.915552188420751,0.644357203056716,0,0.766499730819028,1,0.135331130209395,-55,-20
0.376036551820877,0.581460898992178,0.93382611782214,0.287184127968914,0,0.222453992853269,1,0.787741692429872,-55,-15
0.0467718247469881,0.993070674238682,0,0.534730408878719,0.841097846785105,0.535729073253326,0.000509902830824785,1,-55,-10
1,0.645818678085084,0.262280195601501,0.640295705254461,0,0.75627270666149,0.0742698787940395,0.552469333600217,-55,-5
0.269177315310073,0.556655897104736,0.622283566550282,0.0248937471334674,0,0.252261790158952,0.245578075946965,1,-55,0
0.376856306581291,0.895776929358968,0.530396940678513,0,1,0.19514219887886,0.243632173369925,0.910418371246963,-55,5
1,0.256851302670234,0.164280091227696,0.0995135357410523,0,0.0561589821493899,0.07365866001732,0.971305177225068,-55,10
0.589713057898893,0.733697125608758,0.377769681506269,0.267361490802547,0.331008999313244,0.394988476513479,0,1,-55,15
0.0669034644142877,0.962291156010987,0.803961479332931,0,0.0280900250163341,0.172668505304291,0.66286604588163,1,-55,20
0.0848136933094086,0.332140444791366,0,0.526657066295217,0.607406815727775,0.428963846577261,0.192027440907087,1,-55,25
0.271076551033424,0,0.371748939773981,1,0.944508664316454,0.972755093443777,0.324536809186779,0.516745872269219,-55,30
0.745714536381706,0.170036621928824,1,0.745903757251404,0,0.744093996290238,0.974342748901271,0.161967931140857,-55,35
0.229437978194006,0.0289033243099792,0.699205461578334,0.52789735808789,1,0.536287157214628,0.71740274672081,0,-55,40
1,0.478103904249904,0.104700335942712,0.689587937970145,0,0.688369620876017,0.0560322922433909,0.481764214986995,-55,45
0.123000254231303,0.101200992921098,0.446563419690469,0.00638402498753926,1,0,0.442424288809487,0.160174472475584,-55,50
1,0.490333439571037,0.797781476590673,0.690219476228345,0,0.709156518354063,0.792026910479778,0.499568993389431,-55,55
1,0.536539563120402,0,0.552450696824247,0.982074247812467,0.496417267488923,0.00755866004406607,0.145921771480897,-55,60
1,0.27497983153275,0.226089325423052,0,0.813372531989869,0.134208317332302,0.286356426069777,0.718552940223022,-55,65
0.186817357818905,0.444208765031402,0.451033760153602,0,0.105955628953422,0.208134977376599,0.152954639599212,1,-55,70
0.104921068948977,1,0.151047991382426,0.276372805360933,0.247366173519022,0.0964080892445236,0,0.0161841283166863,-55,75
0.237183479930534,0.0737052457014851,0.594967049755063,0,0.0277194229304045,0.16121633076927,0.355314194998557,1,-55,80
0.700941322718945,0.0997260095055638,0.614480838920041,0.393459146812777,0,0.322618389006042,0.437157202651507,1,-55,85
0.320757730401939,1,0.151070211610272,0.110665139607541,0.217160685757769,0,0.152108175253925,0.267169027030932,-55,90
0.200151157350264,1,0.361888345097521,0.3900344724759,0,0.391813459863007,0.200458078416695,0.820953075064281,-50,-90
0,0.813323789981109,0.697113422212006,0.283290790365435,0.479171840144368,0.298702875654458,0.661712578146987,1,-50,-85
0.479836500804887,0.920236668068636,0.015106344720151,0.328038441199787,0.248908556069688,0.312756933172534,0,1,-50,-80
0.667522856416919,0.81158355905258,0.100700942009872,0.114712501604754,0.154742142962241,0,0.299794669876375,1,-50,-75
0,0.569874839589638,0.412389446651441,0.410749828648322,0.0937377078671504,0.278564546974548,0.335201301275791,1,-50,-70
0.357441544591909,0,0.14441985463572,0.698779148065833,0.229071639686835,0.741069177820955,0.310164414766,1,-50,-65
0.0821684504683891,0,0.815931529689615,0.566893647811296,0.959336418875261,0.511035723242322,1,0.318075554539383,-50,-60
0.282025372964513,0.743112823402444,0.623275824730938,0,1,0.0294686515891687,0.667427032835372,0.955607432626753,-50,-55
0.628493044719446,0.995338376812213,0.785487954841221,0,0.267267145939696,0.00036565554470428,0.787043547318856,1,-50,-50
0.474821467841838,0.826518080889332,0,1,0.954283151032337,1,1.25470614302011e-16,0.826518080889331,-50,-45
1,0.599705243936145,0,0.795274970618672,0.254379902524972,0.793734127699184,0.000218435034914831,0.613431710788717,-50,-40
0.169683459802738,1,0.696914380758391,0,0.572437309818181,0.0468204158053439,0.796195110129955,0.693941245658233,-50,-35
0.0100258625623363,0.391379061788026,0.222004164378022,0.512294282037596,0,0.42301538484479,0.259156614429871,1,-50,-30
0,1,0.313569177735129,0.811294409496595,0.243777960780522,0.590007692200618,0.11294007246234,0.627919919952242,-50,-25
0.879035754356217,0.408667906562929,0.17770317679279,0.101605890792526,0.212217929394429,0,0.330873659315176,1,-50,-20
1,0.584269946027623,0.379593059139544,0.0100601373866717,0.00848166437694603,0,0.502152145410088,0.393911450504839,-50,-15
0.401984169262296,0.59682853525311,0.718520321375538,0.292100371069507,0,0.240634299749557,0.826280395681197,1,-50,-10
0.288253284082817,0.920151515848594,1,0.43583485232427,0,0.403896325702504,0.97954274453761,0.912017795729178,-50,-5
0,0.679143167260494,0.424573531397861,1,0.117025358503455,0.894467008612581,0.32966460077589,0.588787061902738,-50,0
0.232549364471365,1,0,0.0310042121940773,0.153633559511343,0.150577377454823,0.148604177908617,0.706922791428617,-50,5
0,1,0.505531259222634,0.50621294561373,0.0937000770909929,0.323269376801933,0.763038709763087,0.304469949290101,-50,10
0.123897664155658,0.676654242598622,0.703943740882787,0.870539782613543,0,0.759448124054339,1,0.652340464877869,-50,15
0.290565949873851,0,0.174436358151646,0.641224584450828,0.0560965483604708,0.582112450237783,0.288680348212146,1,-50,20
0.264671645588455,0.497549681749818,0.527084102067689,0.713070330488821,0.91905781392804,0.776752851561585,0,1,-50,25
1,0.365884306821366,0.700533263897437,0.962303876763381,0,0.864927670215626,0.623561556718046,0.389958572426941,-50,30
0.409027220323562,0.677114095672583,0.854361538557339,0.398933696375607,0,0.419513044571442,1,0.275422616742624,-50,35
0.377169979974663,0.498446008237613,0,1,0.524792904889037,0.986227542459514,0.0174190119306203,0.475277632979748,-50,40
0.78227839210136,0.711986204295692,0.267444243816575,1,0,0.987829788168127,0.285665054518947,0.800922486575291,-50,45
0.286926508848254,0.849644658106805,0.200625074509856,0,1,0.00511205760496066,0.205350957155612,0.822147860344547,-50,50
0.800841104255346,0.0104235216778532,0.641103012762946,1,0,0.966071367992717,0.564083956443498,0.338200999515732,-50,55
0.920447347844506,0.611013344345347,1,0.566764203099925,0,0.467730736978451,0.851698583682974,0.898348352853722,-50,60
0.172674100087934,1,0.1063043980245,0.399860127361075,0.158609581905629,0.414263642897372,0.0765802144704724,0,-50,65
0.155972571175897,0.933086322886553,0.600442490086121,0.121883053284872,0.107882548596898,0,1,0.802846043410711,-50,70
0.0885066891852643,0.405337790993415,0.296184875832658,0.370985776303648,0,0.382420437724226,0.363946372436815,1,-50,75
0.275024983979103,0.559217235482276,0.622641755433707,0.853662471008135,0,1,0.419811129615434,0.459520682265727,-50,80
0.767614982066385,1,0.699172610061982,0.134034509977527,0,0.197343449538957,0.824932841140312,0.941936558828835,-50,85
0.204921936166703,1,0.39421562244189,0.00499372143859559,0.108725461674254,0,0.46301518827935,0.839942088851872,-50,90
0,0.960584178077385,1,0.620316179398482,0.516042150415029,0.5731457498898,0.970268706158279,0.988731407190793,-45,-90
0.1160773417309,0.530619347897456,0.496774994394703,1,0,0.986455104232426,0.490304577321809,0.470150568235253,-45,-85
0,1,0.788851401747836,0.959980426238889,0.103650198712202,0.889847637942778,0.588917358366014,0.927663573497168,-45,-80
0,0.879931808112959,0.959309100066175,0.767456529884801,0.0397489812447266,0.779831285586426,0.536430567298464,1,-45,-75
0.889339168249631,0.614267393553648,0.215217668369331,0.00613298873139276,1,0,0.204020641422583,0.213688676304116,-45,-70
0.364191054151027,1,0.70802601245427,0.986414874104587,0,0.944929245860963,0.466786952834229,0.517405484390889,-45,-65
1,0,0.307892089887756,0.65684234120498,0.00984253806357025,0.674309307207124,0.240236853614893,0.370063196052511,-45,-60
0.019925655977937,0.91806611293448,0,0.868297496647314,0.484061390708179,0.894439286015481,0.0394652341212301,1,-45,-55
0.32981585472109,1,0.144613765932871,0,0.471093656776747,0.00703434199413157,0.150636114772595,0.97658692831583,-45,-50
0,1,0.622661521578922,0.784886962473008,0.342100441868784,0.784886962473008,0.622661521578922,1,-45,-45
1,0.144588889119705,0.51030491318857,0.600955076952118,0,0.607669720078722,0.517800318293094,0.135338106879344,-45,-40
1,0.655747606007715,0.546346264732002,0.443614133766183,0,0.415155506712058,0.52188333064416,0.55621142293611,-45,-35
0,1,0.279243859399969,0.881625666222326,0.583085183265317,0.749048578454287,0.00706415470680453,0.173714155545063,-45,-30
0,0.743590418467083,0.215952443713613,0.890899026811396,0.0463576915334431,1,0.214556090195618,0.462299773755412,-45,-25
0.37116937940877,0.352583573919827,0.113246804513616,0.545673101256553,0,0.44003705390123,0.208371683849602,1,-45,-20
0.0898337054912664,0.982022637509904,0.397913067016165,0.853182968233915,0,0.972611072108618,0.148286809611682,1,-45,-15
1,0.627274360806406,0.444879497840737,0.0582507627558353,0,0.105345973511579,0.41121374422419,0.461664948787627,-45,-10
0.526109269111996,1,0.582639208911015,0.0377169329137471,0.114342283306833,0,0.578761950720449,0.780315531030095,-45,-5
0.0332016831273198,0.929760140761598,0.361583174395185,1,0,0.987390492214407,0.349173594671518,0.966938172204916,-45,0
0.734757619338061,1,0.152571578516335,0.623894775197281,0.540320945322702,0.520369339806254,0,0.627120931993328,-45,5
0.279487466019887,0,0.717942119606745,0.308998265153557,0.729993356640847,0.169331839192174,0.581026907201995,1,-45,10
0,0.605193392380732,0.083165029180467,0.77324180939577,1,0.592119594032851,0.295905435952039,0.359235186624531,-45,15
0.267990309504405,0.898017464251852,0.31873179419088,0.953683938168811,0.438557215197328,0.814664075064802,0,1,-45,20
0.124595941934075,1,0.892840209403745,0.739781511019416,0.296306157794793,0.581601094081823,0.953301141244033,0,-45,25
0.332238464306646,1,0.466966131840571,0.534558305590499,0.954199529502005,0.689361681467299,0.608726102801741,0,-45,30
0,0.789632594218702,0.809408377943239,0.0604485882040796,0.138944934008016,0.018277213476683,1,0.414093217016511,-45,35
0.408301933427197,0.391320474600808,0.890078631789341,0.183129868647682,1,0.124817260997884,0.975980388345667,0,-45,40
0,0.735073188722446,0.573963459113232,1,0.499774219606075,1,0.573963459113232,0.735073188722446,-45,45
1,0.309907500801844,0.18482594287284,0.576991635341071,0,0.610882582164634,0.131126065038664,0.23496485713433,-45,50
0.434173155033199,0,0.544208422117722,1,0.310174986359265,0.997969813148665,0.604382693586156,0.0594521055286394,-45,55
0,0.575211292879918,0.51806037016946,0.948376336748469,0.907733022673149,1,0.631825425809368,0.403485220271035,-45,60
0.157519071845774,1,0.0168773820014656,0.191831307459488,0.0490101654524275,0,0.0225251001187995,0.00175927116384112,-45,65
0.0622973046199105,0.891627475177774,0.255002026488049,0.0972028452022748,0.596694488438458,0,0.396396299831459,1,-45,70
0.0165279127061003,1,0.105640624169224,0.14189016899385,0.141094713947439,0,0.101389276497731,0.795654509163266,-45,75
1,0.125205624625198,0.423139895494394,0.035287334631196,0.339636918009562,0,0.459450274656642,0.726214475367606,-45,80
0.316813327763528,1,0,0.0138737436802169,0.114244180669249,0.0826698168143793,0.109485992197021,0.959535689499466,-45,85
0,1,0.674476169494835,0.266170655847048,0.0619843136148943,0.273082185453084,0.59153584655675,0.922603467008,-45,90
0,1,0.182403982975058,0.508782604007825,0.0360157063676336,0.488111807000223,0.203723982363371,0.981286809690005,-40,-90
0.552708464892724,1,0.559663830347876,0.0146273140318432,0,0.00516574186654534,0.429753458910493,0.762256158672141,-40,-85
0.197078744568927,0.638586008372876,1,0.48250790451789,0,0.407240602618903,0.671645711944585,0.880949250446462,-40,-80
0.030735260802928,0.729004224000205,0.259828101911869,0.226129280099088,0,0.0983834419387231,0.155910974648391,1,-40,-75
0.196027054501602,0.537981205336385,0.645518081465169,0.189647602497859,0.849054925266156,0,0.870819277720186,1,-40,-70
